
42	 GBFS	h2	6	458 	7.874998569488525 
42	 GBFS	h3	6	134 	1.1649987697601318 
42	 GBFS	h4	5	683 	23.16699981689453 
43	 GBFS	h1	11	239 	2.650998592376709 
43	 GBFS	h2	14	447 	5.120000600814819 
43	 GBFS	h3	11	239 	2.655998945236206 
43	 GBFS	h4	11	685 	16.040997743606567 
44	 GBFS	h1	11	541 	7.509000062942505 
44	 GBFS	h2	14	585 	7.995999336242676 
44	 GBFS	h3	11	541 	7.530998945236206 
44	 GBFS	h4	11	806 	20.934998512268066 
45	 GBFS	h1	9	262 	4.119000196456909 
45	 GBFS	h2	10	631 	10.804997205734253 
45	 GBFS	h3	9	262 	4.1189985275268555 
45	 GBFS	h4	9	893 	30.999011039733887 
46	 GBFS	h1	8	242 	3.46100115776062 
46	 GBFS	h2	9	348 	4.459997892379761 
46	 GBFS	h3	8	242 	3.454998016357422 
46	 GBFS	h4	8	546 	15.869995594024658 
47	 GBFS	h1	14	313 	6.686995267868042 
47	 GBFS	h2	15	1937 	125.82302117347717 
47	 GBFS	h3	14	313 	6.671001434326172 
47	 GBFS	h4	14	1972 	210.45399856567383 
48	 GBFS	h1	7	101 	0.30899882316589355 
48	 GBFS	h2	7	84 	0.24300026893615723 
48	 GBFS	h3	7	101 	0.30899930000305176 
48	 GBFS	h4	7	97 	0.28299927711486816 
49	 GBFS	h1	7	237 	1.4699971675872803 
49	 GBFS	h2	7	183 	1.0639991760253906 
49	 GBFS	h3	7	237 	1.4659996032714844 
49	 GBFS	h4	7	312 	2.2529985904693604 
50	 GBFS	h1	8	297 	2.20499849319458 
50	 GBFS	h2	8	267 	1.9369962215423584 
50	 GBFS	h3	8	297 	2.207998037338257 
50	 GBFS	h4	8	377 	3.167999744415283 

1	 A/A*	h1	9	615 	12.157999038696289 
1	 A/A*	h2	13	1272 	41.51499795913696 
1	 A/A*	h3	9	615 	11.29399847984314 
1	 A/A*	h4	10	908 	24.111506700515747 
2	 A/A*	h1	5	28 	0.05500006675720215 
2	 A/A*	h2	5	28 	0.05499887466430664 
2	 A/A*	h3	5	28 	0.05500006675720215 
2	 A/A*	h4	5	28 	0.051999568939208984 
3	 A/A*	h1	5	20 	0.029001474380493164 
3	 A/A*	h2	4	19 	0.0279998779296875 
3	 A/A*	h3	5	20 	0.029999971389770508 
3	 A/A*	h4	5	20 	0.028998613357543945 
4	 A/A*	h1	8	1049 	24.265037059783936 
4	 A/A*	h2	14	1049 	23.576017379760742 
4	 A/A*	h3	8	1049 	24.262529373168945 
4	 A/A*	h4	15	1049 	24.145405054092407 
5	 A/A*	h1	27	353 	2.602998733520508 
5	 A/A*	h2	27	353 	2.6119985580444336 
5	 A/A*	h3	27	353 	2.6069984436035156 
5	 A/A*	h4	30	353 	2.570998430252075 
6	 A/A*	h1	36	614 	6.625998020172119 
6	 A/A*	h2	36	704 	8.497998237609863 
6	 A/A*	h3	36	614 	6.632998466491699 
6	 A/A*	h4	36	664 	7.602998733520508 
7	 A/A*	h1	8	1049 	24.207998514175415 
7	 A/A*	h2	14	1049 	23.49899959564209 
7	 A/A*	h3	8	1049 	24.201998710632324 
7	 A/A*	h4	15	1049 	23.777998208999634 
8	 A/A*	h1	5	28 	0.05500054359436035 
8	 A/A*	h2	5	28 	0.056002140045166016 
8	 A/A*	h3	5	28 	0.05499982833862305 
8	 A/A*	h4	5	28 	0.05200052261352539 
9	 A/A*	h1	5	20 	0.03000020980834961 
9	 A/A*	h2	4	19 	0.02700018882751465 
9	 A/A*	h3	5	20 	0.029000043869018555 
9	 A/A*	h4	5	20 	0.02900075912475586 
10	 A/A*	h1	6	36 	0.0840005874633789 
10	 A/A*	h2	6	36 	0.08300089836120605 
10	 A/A*	h3	6	36 	0.08199858665466309 
10	 A/A*	h4	7	36 	0.07300043106079102 
11	 A/A*	h1	5	20 	0.03500080108642578 
11	 A/A*	h2	5	25 	0.05000042915344238 
11	 A/A*	h3	5	20 	0.03600001335144043 
11	 A/A*	h4	5	20 	0.034999847412109375 
12	 A/A*	h1	7	26 	0.03599977493286133 
12	 A/A*	h2	7	29 	0.0409998893737793 
12	 A/A*	h3	7	26 	0.03600001335144043 
12	 A/A*	h4	7	28 	0.03699898719787598 
13	 A/A*	h1	4	33 	0.07699990272521973 
13	 A/A*	h2	4	33 	0.07799983024597168 
13	 A/A*	h3	4	33 	0.07800078392028809 
13	 A/A*	h4	4	33 	0.07399988174438477 
14	 A/A*	h1	6	50 	0.13400053977966309 
14	 A/A*	h2	6	53 	0.14099979400634766 
14	 A/A*	h3	6	50 	0.12900018692016602 
14	 A/A*	h4	6	53 	0.1270003318786621 
15	 A/A*	h1	13	75 	0.18899893760681152 
15	 A/A*	h2	13	69 	0.165999174118042 
15	 A/A*	h3	13	75 	0.19100046157836914 
15	 A/A*	h4	13	67 	0.15400099754333496 
16	 A/A*	h1	5	48 	0.13500070571899414 
16	 A/A*	h2	5	86 	0.2990000247955322 
16	 A/A*	h3	5	48 	0.13499927520751953 
16	 A/A*	h4	5	66 	0.2220005989074707 
17	 A/A*	h1	8	116 	0.464998722076416 
17	 A/A*	h2	8	112 	0.446000337600708 
17	 A/A*	h3	8	116 	0.4660000801086426 
17	 A/A*	h4	10	106 	0.4120004177093506 
18	 A/A*	h1	6	113 	0.45999956130981445 
18	 A/A*	h2	6	113 	0.457000732421875 
18	 A/A*	h3	6	113 	0.4609992504119873 
18	 A/A*	h4	7	68 	0.23900103569030762 
19	 A/A*	h1	7	111 	0.509998083114624 
19	 A/A*	h2	7	166 	0.9359993934631348 
19	 A/A*	h3	7	111 	0.5049991607666016 
19	 A/A*	h4	7	82 	0.36699986457824707 
20	 A/A*	h1	8	160 	0.8619987964630127 
20	 A/A*	h2	8	180 	1.1149990558624268 
20	 A/A*	h3	8	160 	0.8769984245300293 
20	 A/A*	h4	9	130 	0.6999993324279785 
21	 A/A*	h1	4	40 	0.1100003719329834 
21	 A/A*	h2	4	55 	0.19700074195861816 
21	 A/A*	h3	4	40 	0.12600088119506836 
21	 A/A*	h4	7	45 	0.14300107955932617 
22	 A/A*	h1	5	125 	0.717998743057251 
22	 A/A*	h2	5	223 	1.667527675628662 
22	 A/A*	h3	5	125 	0.6259996891021729 
22	 A/A*	h4	6	124 	0.6700003147125244 
23	 A/A*	h1	7	122 	0.7709994316101074 
23	 A/A*	h2	9	279 	2.378998279571533 
23	 A/A*	h3	7	122 	0.7549989223480225 
23	 A/A*	h4	8	143 	1.0319981575012207 
24	 A/A*	h1	7	120 	0.6250021457672119 
24	 A/A*	h2	7	231 	1.5789988040924072 
24	 A/A*	h3	7	120 	0.6339986324310303 
24	 A/A*	h4	8	216 	1.49300217628479 
25	 A/A*	h1	8	127 	0.5519988536834717 
25	 A/A*	h2	8	137 	0.6239984035491943 
25	 A/A*	h3	8	127 	0.5469992160797119 
25	 A/A*	h4	9	113 	0.43599915504455566 
26	 A/A*	h1	7	234 	1.692997932434082 
26	 A/A*	h2	7	226 	1.5909998416900635 
26	 A/A*	h3	7	234 	1.6819984912872314 
26	 A/A*	h4	9	313 	2.4770009517669678 
27	 A/A*	h1	10	159 	0.8109993934631348 
27	 A/A*	h2	11	310 	2.6629996299743652 
27	 A/A*	h3	10	159 	0.8099985122680664 
27	 A/A*	h4	10	211 	1.5649988651275635 
28	 A/A*	h1	7	46 	0.11100316047668457 
28	 A/A*	h2	7	59 	0.17599916458129883 
28	 A/A*	h3	7	46 	0.11099982261657715 
28	 A/A*	h4	9	55 	0.15799999237060547 
29	 A/A*	h1	10	455 	4.970998287200928 
29	 A/A*	h2	7	473 	5.388997316360474 
29	 A/A*	h3	10	455 	5.023997783660889 
29	 A/A*	h4	12	359 	3.2489981651306152 
30	 A/A*	h1	6	175 	1.218998908996582 
30	 A/A*	h2	6	205 	1.6949987411499023 
30	 A/A*	h3	6	175 	1.2169990539550781 
30	 A/A*	h4	9	67 	0.30499982833862305 
31	 A/A*	h1	7	115 	0.4180011749267578 
31	 A/A*	h2	7	129 	0.5419986248016357 
31	 A/A*	h3	7	115 	0.4159986972808838 
31	 A/A*	h4	7	105 	0.3879997730255127 
32	 A/A*	h1	7	78 	0.26999831199645996 
32	 A/A*	h2	7	101 	0.4290010929107666 
32	 A/A*	h3	7	78 	0.26999831199645996 
32	 A/A*	h4	9	77 	0.2519998550415039 
33	 A/A*	h1	6	210 	1.6250009536743164 
33	 A/A*	h2	6	502 	7.296003818511963 
33	 A/A*	h3	6	210 	1.6390001773834229 
33	 A/A*	h4	6	573 	9.418261528015137 
34	 A/A*	h1	2	6 	0.009000301361083984 
34	 A/A*	h2	2	11 	0.018000125885009766 
34	 A/A*	h3	2	6 	0.008000612258911133 
34	 A/A*	h4	2	9 	0.015000343322753906 
35	 A/A*	h1	13	622 	12.428999662399292 
35	 A/A*	h2	14	1328 	46.053998708724976 
35	 A/A*	h3	13	622 	12.3059983253479 
35	 A/A*	h4	14	1915 	120.65803551673889 
36	 A/A*	h1	9	500 	9.560998439788818 
36	 A/A*	h2	9	1409 	48.1349983215332 
36	 A/A*	h3	9	500 	9.554998874664307 
36	 A/A*	h4	10	1303 	61.94699835777283 
37	 A/A*	h1	9	307 	4.5579986572265625 
37	 A/A*	h2	9	898 	21.660998106002808 
37	 A/A*	h3	9	307 	4.572998523712158 
37	 A/A*	h4	10	1016 	41.06799817085266 
38	 A/A*	h1	11	569 	10.941999912261963 
38	 A/A*	h2	12	1574 	56.52199697494507 
38	 A/A*	h3	11	569 	10.950998306274414 
38	 A/A*	h4	12	1479 	65.08099865913391 
39	 A/A*	h1	13	343 	3.7059988975524902 
39	 A/A*	h2	14	713 	13.1569983959198 
39	 A/A*	h3	13	343 	3.697998523712158 
39	 A/A*	h4	14	829 	22.320998430252075 
40	 A/A*	h1	14	343 	3.701998472213745 
40	 A/A*	h2	15	711 	13.135998249053955 
40	 A/A*	h3	14	343 	3.6989986896514893 
40	 A/A*	h4	15	838 	22.94199848175049 
41	 A/A*	h1	6	72 	0.3059992790222168 
41	 A/A*	h2	6	145 	0.8719990253448486 
41	 A/A*	h3	6	72 	0.30500149726867676 
41	 A/A*	h4	6	118 	0.6789987087249756 
42	 A/A*	h1	5	223 	2.6999969482421875 
42	 A/A*	h2	5	836 	23.739529132843018 
42	 A/A*	h3	5	223 	2.708998441696167 
42	 A/A*	h4	5	683 	23.137998580932617 
43	 A/A*	h1	9	274 	3.1219985485076904 
43	 A/A*	h2	9	660 	10.792998552322388 
43	 A/A*	h3	9	274 	3.1179983615875244 
43	 A/A*	h4	10	789 	21.429999589920044 
44	 A/A*	h1	9	479 	6.845168113708496 
44	 A/A*	h2	9	1138 	27.426998138427734 
44	 A/A*	h3	9	479 	6.8559980392456055 
44	 A/A*	h4	10	1059 	34.28800082206726 
45	 A/A*	h1	8	321 	5.387998342514038 
45	 A/A*	h2	9	1128 	32.47799825668335 
45	 A/A*	h3	8	321 	5.3839991092681885 
45	 A/A*	h4	9	921 	33.68099808692932 
46	 A/A*	h1	7	251 	3.5669994354248047 
46	 A/A*	h2	8	553 	9.968998908996582 
46	 A/A*	h3	7	251 	3.5669984817504883 
46	 A/A*	h4	8	539 	15.56799840927124 
47	 A/A*	h1	12	381 	6.3759987354278564 
47	 A/A*	h2	14	4439 	587.8464548587799 
47	 A/A*	h3	12	381 	6.384998559951782 
47	 A/A*	h4	14	1975 	210.9213285446167 
48	 A/A*	h1	7	86 	0.252000093460083 
48	 A/A*	h2	7	86 	0.26399993896484375 
48	 A/A*	h3	7	86 	0.252000093460083 
48	 A/A*	h4	7	98 	0.28999996185302734 
49	 A/A*	h1	7	262 	1.7509980201721191 
49	 A/A*	h2	7	194 	1.2000010013580322 
49	 A/A*	h3	7	262 	1.7539982795715332 
49	 A/A*	h4	7	340 	2.6969985961914062 
50	 A/A*	h1	8	302 	2.1800005435943604 
50	 A/A*	h2	8	324 	2.6739988327026367 
50	 A/A*	h3	8	302 	2.188997983932495 
50	 A/A*	h4	8	378 	3.1869986057281494 
1	 UCS	NA	10	1753 	70.9079978466034 
2	 UCS	NA	5	28 	0.05399823188781738 
3	 UCS	NA	4	22 	0.03500199317932129 
4	 UCS	NA	14	1049 	23.09299921989441 
5	 UCS	NA	27	353 	2.571995973587036 
6	 UCS	NA	36	890 	13.411000967025757 
7	 UCS	NA	14	1049 	23.054996252059937 
8	 UCS	NA	5	28 	0.05399894714355469 
9	 UCS	NA	4	22 	0.03499960899353027 
10	 UCS	NA	6	36 	0.07700014114379883 
11	 UCS	NA	5	25 	0.04800081253051758 
12	 UCS	NA	7	28 	0.039998769760131836 
13	 UCS	NA	4	36 	0.08300161361694336 
14	 UCS	NA	6	53 	0.13700175285339355 
15	 UCS	NA	13	75 	0.1959993839263916 
16	 UCS	NA	5	93 	0.3230016231536865 
17	 UCS	NA	8	125 	0.502000093460083 
18	 UCS	NA	6	123 	0.5189981460571289 
19	 UCS	NA	7	166 	0.8779981136322021 
20	 UCS	NA	8	183 	1.003998041152954 
21	 UCS	NA	4	67 	0.20800018310546875 
22	 UCS	NA	5	233 	1.530998706817627 
23	 UCS	NA	8	311 	2.598999261856079 
24	 UCS	NA	7	335 	2.7959988117218018 
25	 UCS	NA	8	228 	1.2409977912902832 
26	 UCS	NA	7	279 	2.126997470855713 
27	 UCS	NA	10	345 	2.925999402999878 
28	 UCS	NA	7	73 	0.2560007572174072 
29	 UCS	NA	7	509 	5.964998960494995 
30	 UCS	NA	6	267 	2.3590023517608643 
31	 UCS	NA	7	164 	0.762998104095459 
32	 UCS	NA	7	121 	0.5599961280822754 
33	 UCS	NA	6	731 	13.155997037887573 
34	 UCS	NA	2	15 	0.025000333786010742 
35	 UCS	NA	13	1727 	76.41850924491882 
36	 UCS	NA	9	1891 	86.41999578475952 
37	 UCS	NA	9	1173 	36.07600140571594 
38	 UCS	NA	11	1975 	90.72799706459045 
39	 UCS	NA	13	889 	20.173000812530518 
40	 UCS	NA	15	1684 	68.89599800109863 
41	 UCS	NA	6	663 	12.690999507904053 
42	 UCS	NA	5	835 	23.817514419555664 
43	 UCS	NA	9	830 	16.683001041412354 
44	 UCS	NA	9	1441 	44.47199773788452 
45	 UCS	NA	8	1535 	58.90000104904175 
46	 UCS	NA	8	1082 	32.08199906349182 
47	 UCS	NA	13	8005 	1617.4689984321594 
48	 UCS	NA	7	99 	0.3099997043609619 
49	 UCS	NA	7	327 	2.5509989261627197 
50	 UCS	NA	8	390 	3.445000171661377 
